symbol,asof_date,trade_year,trade_month,trade_dayofweek,fundamental_anchor_date,fundamental_anchor_period_type,fundamental_lag_days,fundamental_quality_flag,fundamental_data_version,fundamental_anchor_score,fundamental_critical_nonnull_count,fundamental_critical_nonnull_ratio,revenue,gross_profit,gross_margin,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,borrowings,lease_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_inflow,capex_net,net_cash,working_capital,debt_to_asset_ratio,lease_burden_ratio,trade_receivables,contract_assets,inventories,trade_payables,receivables_ratio,contract_assets_ratio,inventory_ratio,payables_ratio,supplier_finance_arrangements,supplier_finance_ratio,receivables_over_6m_ratio,receivables_over_12m_ratio,payables_over_12m_ratio,receivables_loss_allowance_ratio,free_cash_flow_margin,capex_intensity,operating_cash_flow_margin,cash_conversion_quality_score,revenue_jd_group,revenue_external,revenue_integrated_supply_chain,revenue_external_integrated_supply_chain,revenue_other_customers,external_revenue_ratio,jd_group_revenue_ratio,integrated_supply_chain_revenue_ratio,external_isc_revenue_ratio,warehouse_count,external_isc_customer_count,external_isc_arpc,external_isc_customer_yoy,external_isc_arpc_yoy,stock_close,stock_ret_1d,stock_ret_5d,stock_ret_20d,stock_vol_5d,stock_vol_20d,hsi_ret_1d,hsi_ret_5d,hsi_ret_20d,hktech_ret_1d,hktech_ret_5d,hktech_ret_20d,hscei_ret_1d,hscei_ret_5d,hscei_ret_20d,alpha_hsi_5d,alpha_hktech_5d,alpha_hscei_5d,alpha_hsi_20d,alpha_hktech_20d,alpha_hscei_20d,ret_9618_1d,ret_9618_5d,ret_9618_20d,ret_3690_1d,ret_3690_5d,ret_3690_20d,ret_9988_1d,ret_9988_5d,ret_9988_20d,ret_2057_1d,ret_2057_5d,ret_2057_20d,alpha_vs_9618_5d,alpha_vs_3690_5d,alpha_vs_9988_5d,alpha_vs_2057_5d,row_quality_flag,missing_ratio,feature_count_total,feature_count_nonnull,build_version,built_at_x,y_ret_1d,y_ret_5d,y_ret_20d,y_up_1d,label_version,built_at_y
02618.HK,2023-05-11,2023,5,3,2022-12-31,annual,131.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.48,-0.0110935023771789,0.01628664495114,-0.0429447852760734,0.0219086979524513,0.0207079725748711,-0.0009315764439181,-0.0102733356960568,-0.0278716839997912,0.0134298442148566,0.0017764522821577,-0.0729389911130204,0.0017775660641963,-0.003525918630545,-0.0249603344817228,0.0265599806471968,0.0145101926689823,0.0198125635816851,-0.0150731012762822,0.029994205836947,-0.0179844507943506,-0.0044247787610619,-0.0181818181818181,-0.1176470588235294,-0.003875968992248,-0.0265151515151514,-0.0190839694656488,0.0305486284289278,0.0241635687732342,-0.1395106715252472,0.0236363636363636,0.0503731343283582,0.0026714158504006,0.0344684631329582,0.0428017964662915,-0.0078769238220941,-0.0340864893772181,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.054487179487179516,0.019230769230769162,0.01602564102564097,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-12,2023,5,4,2022-12-31,annual,132.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,13.16,0.0544871794871795,0.0647249190938512,0.017001545595054,0.0318482655057217,0.0241830987632726,-0.0059031219436591,-0.0210515972868892,-0.0352547718103386,0.0029149462184656,-0.0054986099452449,-0.0686899768020482,-0.004713897043996,-0.019741855071531,-0.0308198568247164,0.0857765163807404,0.0702235290390962,0.0844667741653822,0.0522563174053927,0.0856915223971023,0.0478214024197705,0.0725925925925927,0.0284090909090908,-0.0340226817878585,0.0256809338521402,-0.0280235988200588,0.0068754774637127,0.0241984271022384,0.0367421922841395,-0.1009028146574615,-0.0133214920071047,0.0383177570093458,-0.0202821869488537,0.0363158281847604,0.0927485179139101,0.0279827268097117,0.0264071620845054,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.015197568389057725,-0.05319148936170204,-0.03647416413373861,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-15,2023,5,0,2022-12-31,annual,135.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,13.36,0.0151975683890577,0.0670926517571885,0.0045112781954885,0.0318628317954709,0.0236074184951387,0.0175210574691091,-0.016056536350392,-0.0228819583919024,0.0132649821507391,0.0028510553503271,-0.0572834489665059,0.0174877170356746,-0.0170492244724771,-0.019426100039892,0.0831491881075806,0.0642415964068614,0.0841418762296657,0.027393236587391,0.0617947271619945,0.0239373782353806,-0.0255524861878454,0.0114695340501791,-0.0446851726472579,0.0341426403641882,0.0156482861400895,0.0525096525096526,0.0094506792675723,0.0427089688834654,-0.0957671957671957,0.0234023402340235,0.0374087591240877,0.0070859167404782,0.0556231177070094,0.051444365617099,0.0243836828737231,0.0296838926331008,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,-0.019461077844311392,-0.03742514970059885,-0.03892215568862267,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-16,2023,5,1,2022-12-31,annual,136.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,13.1,-0.0194610778443113,0.0720130932896889,-0.0281899109792285,0.0305786392308669,0.0237998863589993,0.0003565146288666,0.005570381495884,-0.0386961113824405,0.0083428862565277,0.0420012109405849,-0.0695249893629775,0.0013701960678123,0.0080533316088553,-0.0378095214897,0.0664427117938049,0.030011882349104,0.0639597616808336,0.010506200403212,0.041335078383749,0.0096196105104715,0.0403968816442241,0.0754578754578756,-0.0174029451137884,0.008070432868672,0.0544896392939369,0.0132743362831859,0.0035108250438853,0.0792951541850219,-0.1011530398322851,-0.009674582233949,0.0377880184331795,-0.0157342657342658,-0.0034447821681866,0.017523453995752,-0.007282060895333,0.0342250748565093,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,-0.032061068702290085,-0.04885496183206095,-0.03053435114503822,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-17,2023,5,2,2022-12-31,annual,137.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.68,-0.03206106870229,0.0047543581616482,-0.03206106870229,0.0343494390550851,0.0240457428751692,-0.0209067360754821,-0.0102028114278774,-0.0527802945302561,-0.0222724688940819,0.0153292791067409,-0.0791354067771202,-0.0224925078912563,-0.006968161256585,-0.0522996856775503,0.0149571695895257,-0.0105749209450927,0.0117225194182333,0.020719225827966,0.0470743380748301,0.0202386169752603,-0.0217983651226159,0.0589970501474925,-0.032996632996633,-0.032023289665211,0.0310077519379845,-0.0169992609017,-0.0034985422740524,0.0654613466334164,-0.0986286919831223,-0.0275310834813499,-0.0045454545454545,-0.0309734513274336,-0.0542426919858443,-0.0262533937763362,-0.0607069884717681,0.0092998127071027,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.003154574132492094,-0.04100946372239744,0.04731861198738163,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-18,2023,5,3,2022-12-31,annual,138.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.72,0.003154574132492,0.0192307692307691,0.0015748031496063,0.0336360351209244,0.0230536070419267,0.0085212240747585,-0.0008377317627467,-0.0314472480037077,0.0121444204139955,0.0140414460825557,-0.0450826665886563,0.011888495189775,0.0030544973465869,-0.0251777414943922,0.0200685009935158,0.0051893231482134,0.0161762718841822,0.0330220511533141,0.0466574697382626,0.0267525446439985,0.0027855153203342,0.0666666666666666,-0.0013869625520109,0.0037593984962405,0.0389105058365759,-0.0154867256637167,0.0269163253364539,0.0617059891107076,-0.048780487804878,0.0721461187214611,0.0426287744227353,0.0426287744227353,-0.0474358974358974,-0.0196797366058067,-0.0424752198799385,-0.0233980051919662,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,-0.020440251572326984,-0.07075471698113212,0.0676100628930818,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-19,2023,5,4,2022-12-31,annual,139.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.46,-0.0204402515723269,-0.053191489361702,0.0080906148867314,0.0193038537822732,0.0227026693159821,-0.0140252696143658,-0.0090012655880298,-0.0463990484861233,-0.0243446027535747,-0.0135205247140633,-0.0674954554881843,-0.0181131782989699,-0.0104493678074588,-0.0437066628786039,-0.0441902237736722,-0.0396709646476386,-0.0427421215542431,0.0544896633728547,0.0755860703749158,0.0517972777653353,-0.0472222222222222,-0.052486187845304,-0.0398880335899231,-0.0367041198501872,-0.024279210925645,-0.0840455840455841,-0.0603988603988603,-0.0259893679858239,-0.1013623978201634,-0.0161839863713799,0.0396039603960396,0.0149384885764498,-0.000705301516398,-0.028912278436057,-0.027202121375878,-0.0927954497577416,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.0321027287319422,-0.04815409309791341,0.05939004815409299,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-22,2023,5,0,2022-12-31,annual,142.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.86,0.0321027287319422,-0.0374251497005988,0.0716666666666665,0.0254731882967222,0.0226047202274317,0.0117014565639979,-0.0146691749540462,-0.019803015880369,0.0214170022476731,-0.0055840020379569,-0.0167156178682801,0.015123055181931,-0.0127491033159234,-0.0104298970458587,-0.0227559747465525,-0.0318411476626419,-0.0246760463846753,0.0914696825470355,0.0883822845349466,0.0820965637125252,0.0211370262390671,-0.0070871722182849,0.0028632784538296,0.0311041990668741,-0.0271460014673515,-0.0370370370370369,0.0139478471801091,-0.0216500877706261,-0.0494599204093235,-0.0103896103896103,0.0052770448548811,0.0196253345227475,-0.0303379774823139,-0.0102791482332472,-0.0157750619299726,-0.0427021945554799,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,-0.031104199066873894,-0.05754276827371696,0.0031104199066873672,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-23,2023,5,1,2022-12-31,annual,143.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.46,-0.0311041990668738,-0.0488549618320609,0.0163132137030996,0.0273231300044315,0.0234617068585764,-0.0125479147705298,-0.0273797755058626,-0.0264875545718072,-0.0130982329041546,-0.0267289837680794,-0.02744643628019,-0.0134561032054754,-0.0273663520712165,-0.0192436678680422,-0.0214751863261982,-0.0221259780639815,-0.0214886097608444,0.0428007682749069,0.0437596499832897,0.0355568815711418,-0.0121341898643825,-0.0572207084468665,0.0,0.0015082956259429,-0.0334788937409024,-0.0348837209302324,-0.0071770334928229,-0.032069970845481,-0.04487917146145,-0.0209973753280838,-0.0062166962699821,0.0117540687160941,0.0083657466148056,-0.0153760680911585,-0.0167849909865799,-0.0426382655620788,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,-0.024077046548956704,0.004815409309791185,0.0032102728731941976,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-24,2023,5,2,2022-12-31,annual,144.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.16,-0.0240770465489567,-0.0410094637223974,0.0167224080267558,0.0258827266133503,0.0234393581310711,-0.0162274686394339,-0.0227314439200901,-0.0255863528576992,-0.0198626847850069,-0.0243301835357835,-0.0125938458561384,-0.0190033193309342,-0.0238945605758732,-0.0186749075507864,-0.0182780198023072,-0.0166792801866139,-0.0171149031465241,0.0423087608844551,0.0293162538828942,0.0353973155775423,-0.0223988439306358,-0.0577994428969358,0.0195930670685759,-0.0180722891566265,-0.019548872180451,-0.0091185410334345,-0.0234939759036144,-0.0514921006436512,-0.0362663495838287,-0.0134048257372654,0.0082191780821918,-0.002710027100271,0.0167899791745383,-0.0214605915419463,0.0104826369212538,-0.0492286418045893,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,-0.02796052631578949,0.0032894736842103978,0.0032894736842103978,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-25,2023,5,3,2022-12-31,annual,145.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,11.82,-0.0279605263157894,-0.0707547169811321,-0.0247524752475246,0.0262464167179271,0.0241116370618734,-0.0193037953162624,-0.0496942047168258,-0.0511381380119825,-0.0224500983863578,-0.0576780211840933,-0.0467070074715717,-0.0222983034433729,-0.0568724235132858,-0.0482041993626309,-0.0210605122643062,-0.0130766957970387,-0.0138822934678463,0.0263856627644578,0.021954532224047,0.0234517241151063,-0.0384331116038434,-0.0965277777777777,-0.0440852314474651,-0.0337423312883435,-0.0561797752808989,-0.0533433508640119,-0.0296113510178901,-0.1037037037037036,-0.0558223289315725,-0.016304347826087,-0.0749574105621806,-0.0154125113327289,0.0257730607966456,-0.0145749417002332,0.0329489867225715,0.0042026935810485,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.0033840947546530664,0.06429780033840937,0.035532994923857864,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-29,2023,5,0,2022-12-31,annual,149.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,11.86,0.003384094754653,-0.0481540930979134,-0.0133111480865224,0.0270037259885271,0.0240672544217872,-0.0104449157514939,-0.0462433748728186,-0.0649774095930096,-0.01189328016125,-0.0456520999651989,-0.0555984236065437,-0.0130398910700676,-0.0519994004893831,-0.0635707028027273,-0.0019107182250948,-0.0025019931327144,0.0038453073914697,0.0516662615064872,0.0422872755200213,0.0502595547162049,-0.0169100691775556,-0.0677842565597666,-0.0588668138337012,-0.080952380952381,-0.0995334370139968,-0.135820895522388,-0.0108073744437381,-0.0563978168587022,-0.0488997555012225,-0.0174953959484345,-0.0761904761904761,-0.016589861751152,0.0196301634618532,0.0513793439160834,0.0082437237607888,0.0280363830925627,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.021922428330522825,0.05733558178752096,0.062394603709949426,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-30,2023,5,1,2022-12-31,annual,150.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.12,0.0219224283305228,-0.0575427682737169,-0.0065573770491803,0.0231949787742824,0.0243492781831099,0.0024079421662637,-0.0550046066275471,-0.0652836427226123,0.015044170144163,-0.0516064740571474,-0.0511057228977424,0.0052263178080522,-0.0612417410270579,-0.0624336888167662,-0.0025381616461698,-0.0059362942165694,0.0036989727533409,0.0587262656734319,0.044548345848562,0.0558763117675858,0.0164190774042221,-0.07209136331192,-0.0434142752023547,0.005181347150259,-0.1221719457013573,-0.1248120300751879,0.012853470437018,-0.0574162679425837,-0.0396099939061548,-0.0009372071227742,-0.0673665791776028,-0.0074487895716947,0.014548595038203,0.0646291774276404,-0.0001265003311332,0.0098238109038858,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.03300330033003296,0.02970297029702973,0.054455445544554504,1.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-05-31,2023,5,2,2022-12-31,annual,151.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.52,0.0330033003300329,0.0048154093097911,0.0313014827018121,0.0270873114708378,0.0254038112840632,-0.019440432184076,-0.0616007719523962,-0.0852591652072534,-0.0203666537911959,-0.0585912860647119,-0.0697329034343186,-0.01915589960959,-0.066665454017643,-0.0773733341032536,0.0664161812621874,0.0634066953745031,0.0714808633274342,0.1165606479090655,0.1010343861361307,0.1086748168050657,-0.0315384615384615,-0.0903179190751445,-0.0890014471780027,-0.0532646048109965,-0.1701807228915662,-0.1683018867924528,-0.0114213197969541,-0.06144578313253,-0.0534629404617252,-0.072232645403377,-0.1161751563896336,-0.0926605504587155,0.0951333283849357,0.1749961322013574,0.0662611924423212,0.1209905656994247,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,-0.025559105431309903,0.007987220447284393,-0.02875399361022357,0.0,model_labels_v1,2026-03-23T17:02:30Z
02618.HK,2023-06-01,2023,6,3,2022-12-31,annual,152.0,CONFIRMED,V2.5,3412.0,10.0,1.0,137402.008,10099.637,0.074,-1090.294,106697.271,53488.71,53208.561,57604.157,34246.227,6408.764,17365.525,13314.224,-13107.418,1480.998,8600.0,4700.0,27985.209,23357.93,50.13128217684218,32.46577642272548,14935.066,,647.445,9099.869,10.869612618761728,,0.4712049040797133,6.622806414881506,50.708,0.5572387910199585,2.509068255875133,1.6286971882146353,1.928467321892216,3.4668477527986816,6.2590060547004525,3.4206195880339685,9.689977747632335,-1.1796348711293927,48261.01,89140.998,77435.959,29175.0,59966.049,64.87605188419082,35.12394811580919,56.35722514331813,21.23331414487043,1500.0,79928.0,365015.0,7.139218787700062,6.909590421294344,12.2,-0.0255591054313099,0.0032894736842103,0.0116086235489218,0.027439626951505,0.0260804808560672,-0.0009520534685513,-0.0470298855457202,-0.0752443251387369,0.0011415241829415,-0.0384170257393542,-0.0532429740343045,-0.0022227732655603,-0.050700197812515,-0.066730398965127,0.0503193592299306,0.0417064994235646,0.0539896714967254,0.0868529486876588,0.0648515975832264,0.0783390225140489,0.0325655281969816,-0.0391722099039173,-0.032017870439315,0.0235934664246824,-0.1349693251533743,-0.140898705255141,-0.0077021822849808,-0.0462677359654534,-0.0379589296826384,0.0030333670374114,-0.1014492753623188,-0.0694183864915571,0.0424616835881277,0.1382587988375847,0.0495572096496638,0.1047387490465292,PASS,0.0224719101123596,89,87,model_features_v2.2,2026-03-23T17:01:25Z,0.031147540983606614,0.024590163934426368,0.0016393442622952836,1.0,model_labels_v1,2026-03-23T17:02:30Z
